gaia_id,hostname,pl_name,ra,dec
"Gaia DR2 2130695518492411904","Kepler-1583","Kepler-1583 b",286.3869335,47.0165188
"Gaia DR2 2129064874031303936","Kepler-1070","Kepler-1070 b",293.1953923,49.3165410
"Gaia DR2 2086877265710250496","Kepler-424","Kepler-424 c",298.6249797,48.5774500
"Gaia DR2 4056443366649948160","OGLE-TR-10","OGLE-TR-10 b",267.8677483,-29.8764758
"Gaia DR2 686996756484129664","HD 79498","HD 79498 b",138.7885794,23.3748792
"Gaia DR2 3085216850017388672","TOI-2587 A","TOI-2587 A b",115.9317105,-1.0733330
"Gaia DR2 2080063931448749824","2MASS J19383260+4603591","Kepler-451 c",294.6359173,46.0664076
"Gaia DR2 4293318823182081408","HD 180617","HD 180617 b",289.2277322,5.1631615
"Gaia DR2 2226107083103120640","TOI-1516","TOI-1516 b",340.0846204,69.5037313
"Gaia DR2 2028419118720795392","HD 188015","HD 188015 b",298.0191857,28.0999769
"Gaia DR2 5136559128264765184","WASP-53","WASP-53 c",31.9091639,-20.6618430
"Gaia DR2 3582057258065666816","K2-248","K2-248 b",182.8173343,-9.4141696
"Gaia DR2 753585104807022080","TOI-5388","TOI-5388.01",152.1765169,35.5475571
"Gaia DR2 2052549584977429504","Kepler-1733","Kepler-1733 b",291.1384628,37.8592447
"Gaia DR2 3675248118423392256","K2-251","K2-251 b",190.6892403,-8.5359826
"Gaia DR2 49842515651843200","K2-176","K2-176 b",58.2691796,17.9069486
"Gaia DR2 4886243456388510720","LP 890-9","LP 890-9 c",64.1309096,-28.3157909
"Gaia DR2 1674293361400214272","TOI-1174","TOI-1174 b",209.2171751,68.6182106
"Gaia DR2 2979590513145784192","GJ 180","GJ 180 c",73.4600970,-17.7761940
"Gaia DR2 2128907162832189056","Kepler-1916","Kepler-1916 b",293.0705754,48.3876790
"Gaia DR2 4716158250340258944","HD 10180","HD 10180 h",24.4731133,-60.5114881
"Gaia DR2 2032764938419327616","TOI-5786","TOI-5786 b",293.3223259,30.7042468
"Gaia DR2 2405081733281425280","TOI-238","TOI-238 c",349.2310814,-18.6066463
"Gaia DR2 4699702272124241152","TOI-2384","TOI-2384 b",36.1561463,-65.0001957
"Gaia DR2 560130775546153344","HD 7924","HD 7924 d",20.4956562,76.7101475
"Gaia DR2 2102456726998624640","Kepler-279","Kepler-279 e",287.3912950,42.1948220
"Gaia DR2 1757302881526250496","HAT-P-65","HAT-P-65 b",315.9054895,11.9893675
"Gaia DR2 5271055243163629056","L 98-59","L 98-59 f",124.5328604,-68.3144658
"Gaia DR2 2078515170549178880","Kepler-289","Kepler-289 e",297.4653351,42.8828517
"Gaia DR2 569673024645542528","TOI-1669","TOI-1669 c",45.9564744,83.5874273
"Gaia DR2 2051106987063242880","Kepler-19","Kepler-19 d",290.4209694,37.8516556
"Gaia DR2 623313901995781632","HD 87646","HD 87646 b",151.6695435,17.8949795
"Gaia DR2 5299440441521812992","GJ 341","GJ 341 b",140.3993759,-60.2811692
"Gaia DR2 2862328869351558272","HD 1605","HD 1605 c",5.1317548,30.9750611
"Gaia DR2 2102053446751282944","Kepler-138","Kepler-138 e",290.3814122,43.2930645
"Gaia DR2 2437684039751295744","K2-417","K2-417 b",350.1417675,-10.0365901
,"OGLE-2015-BLG-0051L","OGLE-2015-BLG-0051L b",269.6625370,-28.0316944
"Gaia DR2 102082477749475200","30 Ari B","30 Ari B b",39.2412736,24.6480103
"Gaia DR2 5229384714547758720","TOI-771","TOI-771 c",164.1138903,-72.9851736
"Gaia DR2 598955115235894784","NGC 2682 Sand 364","NGC 2682 Sand 364 b",132.4866957,11.6924845
,"KMT-2018-BLG-0748L","KMT-2018-BLG-0748L b",267.8745000,-30.6463889
"Gaia DR2 5040416186560252416","2MASS J01225093-2439505","2MASS J01225093-2439505 b",20.7128012,-24.6646128
"Gaia DR2 2103885782875978880","Kepler-1599","Kepler-1599 b",286.2208685,41.1511886
"Gaia DR2 6134228079203074176","HATS-27","HATS-27 b",193.5524603,-46.5877159
"Gaia DR2 6224633983987511552","HD 133131 B","HD 133131 B b",225.8999745,-27.8415947
"Gaia DR2 750888548244441344","TOI-5398","TOI-5398 b",161.8795569,36.3294345
"Gaia DR2 1380825667768742144","HAT-P-2","HAT-P-2 c",245.1514324,41.0479601
"Gaia DR2 6245870673116518784","HIP 79431","HIP 79431 b",243.1742467,-18.8764247
"Gaia DR2 3657653114880309248","GJ 536","GJ 536 b",210.2597264,-2.6522901
"Gaia DR2 4904523077718046720","HATS-34","HATS-34 b",0.7744866,-62.4693167
"Gaia DR2 6009538585839374336","HD 140901","HD 140901 b",236.8689866,-37.9172333
"Gaia DR2 5660492297395345408","HD 86226","HD 86226 b",149.1235154,-24.0991859
"Gaia DR2 6411096106487783296","TOI-122","TOI-122 b",332.9482355,-58.9460850
"Gaia DR2 3578596339057980160","K2-247","K2-247 c",188.8935189,-10.0692793
"Gaia DR2 5175239363214344960","HD 15906","HD 15906 c",38.2712534,-10.3521780
"Gaia DR2 884039857341503616","HIP 34222","HIP 34222 b",106.4257786,27.4704132
,"OGLE-2018-BLG-1185L","OGLE-2018-BLG-1185L b",269.7927500,-27.8350833
"Gaia DR2 3598004677793811584","K2-160","K2-160 b",184.0545174,-3.5530888
"Gaia DR2 363702817083391232","HAT-P-28","HAT-P-28 b",13.0009159,34.7284020
"Gaia DR2 607937055787752576","K2-374","K2-374 c",137.3794986,16.3558324
"Gaia DR2 6049407594709184256","Oph 11","Oph 11 b",245.6049610,-24.0872219
"Gaia DR2 6691193566928966528","HD 188641","HD 188641 b",299.4048303,-37.7448845
,"OGLE-2017-BLG-1237L","OGLE-2017-BLG-1237L b",271.6499583,-28.3288306
"Gaia DR2 385334230892516480","GJ 15 A","GJ 15 A b",4.6126677,44.0247296
"Gaia DR2 685818492336147072","K2-343","K2-343 c",134.2021746,21.5026882
"Gaia DR2 2632493590110613760","K2-293","K2-293 b",351.6064952,-6.0279068
"Gaia DR2 5925209583053212800","GJ 676 A","GJ 676 A c",262.5448903,-51.6377777
,"KMT-2021-BLG-0736L","KMT-2021-BLG-0736L b",268.3225833,-29.7124194
"Gaia DR2 3402980516507429888","TOI-4603","TOI-4603 b",83.8659288,21.2942417
"Gaia DR2 3538256769264276480","HATS-59","HATS-59 b",170.3243250,-22.3881770
"Gaia DR2 2896745747966986240","HD 43197","HD 43197 c",93.3993231,-29.8971929
"Gaia DR2 51914888911355776","HD 284149 A","HD 284149 AB b",61.6616887,20.3030344
"Gaia DR2 5902750168276592256","HD 136352","HD 136352 c",230.4401147,-48.3188174
"Gaia DR2 2537319343919089024","HD 5319","HD 5319 c",13.7558096,0.7893425
"Gaia DR2 302956655074266112","HD 9446","HD 9446 c",23.3350424,29.2649187
,"OGLE-2008-BLG-092L","OGLE-2008-BLG-092L b",267.5407080,-34.6731944
"Gaia DR2 732857558276385664","GJ 414 A","GJ 414 A b",167.7745044,30.4451688
"Gaia DR2 6825822095663585536","GJ 1265","GJ 1265 b",333.4324675,-17.6870623
"Gaia DR2 3187115498866675456","GJ 3323","GJ 3323 c",75.4868824,-6.9485133
"Gaia DR2 61624573016925824","K2-178","K2-178 b",52.8888524,22.4348186
"Gaia DR2 1679187115856566528","HD 112640","HD 112640 b",194.2415171,67.2429122
,"OGLE-2006-BLG-284L A","OGLE-2006-BLG-284L A b",269.6592500,-29.1366667
"Gaia DR2 3924009634910406912","BD+15 2375","BD+15 2375 b",176.4820239,14.6163182
"Gaia DR2 4942867480584948352","HD 13724","HD 13724 c",33.0859626,-46.8166738
"Gaia DR2 2104078025612319360","Kepler-1661","Kepler-1661 b",285.1670927,41.9669383
"Gaia DR2 2552976943549668352","K2-385","K2-385 b",12.6140752,5.8712567
"Gaia DR2 6139403450370668800","WASP-174","WASP-174 b",195.7940145,-41.3848617
"Gaia DR2 3917278287286247808","TOI-6894","TOI-6894 b",173.4691418,12.4510906
"Gaia DR2 5847114914267582848","TOI-3135","TOI-3135 b",207.8592276,-69.7725635
"Gaia DR2 3594183153331697408","HD 103891","HD 103891 b",179.4382907,-8.5486195
"Gaia DR2 4678605152248591488","HD 27894","HD 27894 c",65.1975693,-59.4096776
"Gaia DR2 5701679002245319296","TOI-6695","TOI-6695 b",129.5720221,-23.5502170
"Gaia DR2 438899345022759424","BD+48 738","BD+48 738 b",40.7102869,49.5869395
"Gaia DR2 2505825177666430592","HD 11505","HD 11505 b",28.2750265,-1.3284416
,"KMT-2022-BLG-0440L","KMT-2022-BLG-0440L b",269.5835833,-32.2953056
"Gaia DR2 4610267648427698816","TOI-2134","TOI-2134 b",271.9355015,39.0729269
"Gaia DR2 4886825544715697792","NGTS-16","NGTS-16 b",58.2639299,-30.8046405
,"OGLE-2012-BLG-0026L","OGLE-2012-BLG-0026L c",263.5779170,-27.1427500
,"KMT-2018-BLG-1743L","KMT-2018-BLG-1743L b",274.2833750,-26.3596389
,"KMT-2021-BLG-0320L","KMT-2021-BLG-0320L b",269.3881250,-30.5039389
"Gaia DR2 4810594479417465600","Kapteyn","Kapteyn c",77.9586613,-45.0430198
"Gaia DR2 63416845689590400","K2-177","K2-177 b",55.2296156,20.7360891
"Gaia DR2 2972622770521857664","HD 31527","HD 31527 d",73.9096193,-23.2413163
"Gaia DR2 3601912720075891968","HD 103720","HD 103720 b",179.1713308,-2.7791393
"Gaia DR2 5060105892897388288","HD 20781","HD 20781 c",50.0139757,-28.7841175
"Gaia DR2 6324325225803432320","HN Lib","HN Lib b",218.5684823,-12.5170062
"Gaia DR2 2160951157908163968","BD+63 1405","BD+63 1405 b",271.3979337,63.6700064
"Gaia DR2 1476407794119745536","HD 115954","HD 115954 b",199.9853694,38.3691383
"Gaia DR2 3624969886932157568","K2-195","K2-195 c",199.8315191,-8.5095364
"Gaia DR2 6255978483510095488","K2-315","K2-315 b",228.0210932,-20.1081634
"Gaia DR2 1620024491110370688","TOI-1860","TOI-1860 b",226.4567308,64.0476821
"Gaia DR2 5842480953772012928","TOI-1227","TOI-1227 b",186.7673635,-72.4518501
"Gaia DR2 2077601373302068352","KOI-3503","KOI-3503 c",293.1507654,41.7291532
"Gaia DR2 5482827676662168832","GJ 238","GJ 238 b",98.4548810,-58.5250316
"Gaia DR2 3241295308714904960","HD 34445","HD 34445 g",79.4207483,7.3527156
"Gaia DR2 1004358968092652544","6 Lyn","6 Lyn b",97.6960311,58.1611753
"Gaia DR2 6265374394490149248","gam Lib","gam Lib c",233.8818636,-14.7895020
"Gaia DR2 1646538011423566464","HD 143105","HD 143105 b",238.4023547,68.7199779
"Gaia DR2 4415515934099120768","HD 136118","HD 136118 b",229.7306046,-1.5922913
"Gaia DR2 164800235906366976","IRAS 04125+2902","IRAS 04125+2902 b",63.9283394,29.1665420
"Gaia DR2 1003351437484254464","HD 48948","HD 48948 b",102.4898110,60.3373133
"Gaia DR2 5617244278837970816","GJ 2056","GJ 2056 b",108.0194945,-24.8921008
"Gaia DR2 3862378262961788288","K2-324","K2-324 b",157.6222171,6.8636732
"Gaia DR2 4199396753205879040","HD 176986","HD 176986 c",285.7739138,-11.0449410
"Gaia DR2 6847167606385195648","HD 192310","HD 192310 c",303.8284712,-27.0337556
"Gaia DR2 5946986063684477056","GJ 680","GJ 680 b",263.8072214,-48.6788427
"Gaia DR2 2154880616773521408","Gl 725 A","Gl 725 A b",280.6834312,59.6381090
"Gaia DR2 1416050859226670848","HD 158259","HD 158259 d",261.3495847,52.7904721
"Gaia DR2 3700016198387202304","K2-165","K2-165 c",184.9004881,0.9683270
"Gaia DR2 6024733935303422208","HD 147873","HD 147873 c",246.4380471,-33.5672217
"Gaia DR2 5452492082132835840","HD 96700","HD 96700 c",166.9742616,-30.1751383
"Gaia DR2 3676684252407983488","K2-230","K2-230 b",191.3631170,-6.5760510
"Gaia DR2 1506159170017461888","HAT-P-44","HAT-P-44 c",213.1438604,47.0147826
"Gaia DR2 2103295173333142784","Kepler-158","Kepler-158 d",284.0323723,39.7815365
"Gaia DR2 1692267077979468544","HD 109246","HD 109246 b",188.0271840,74.4893379
"Gaia DR2 2911987212510959232","NGTS-10","NGTS-10 b",91.8722801,-25.5948963
,"KMT-2017-BLG-0849L","KMT-2017-BLG-0849L b",265.3594583,-25.2812194
"Gaia DR2 2646280705713202816","GJ 900 A","GJ 900 b",353.7526177,1.6055211
"Gaia DR2 3169225963647395712","HD 59686 A","HD 59686 A b",112.9518629,17.0857195
,"bet UMi","bet UMi b",222.6764950,74.1555480
,"KMT-2019-BLG-0335L","KMT-2019-BLG-0335L b",262.8401250,-29.5906889
"Gaia DR2 6099012478412247296","WASP-132","WASP-132 d",217.6091998,-46.1595160
"Gaia DR2 6570039342736534784","HD 210193","HD 210193 b",332.3951324,-41.2252050
"Gaia DR2 2351405057377686272","HIP 5158","HIP 5158 c",16.5094891,-22.4536134
,"KMT-2024-BLG-1209L","KMT-2024-BLG-1209L b",261.6129583,-28.1205611
"Gaia DR2 2135044568018500096","Kepler-480","Kepler-480 b",294.4639165,49.7650473
"Gaia DR2 2102063136195478656","Kepler-150","Kepler-150 d",288.2341025,40.5208970
"Gaia DR2 2051030231707057024","Kepler-262","Kepler-262 b",290.7287168,37.2526575
"Gaia DR2 5452743423618768000","GJ 3634","GJ 3634 b",164.6433493,-31.1443383
"Gaia DR2 2130980910480096384","Kepler-1588","Kepler-1588 b",288.2327232,48.0021967
"Gaia DR2 2077819763799736192","Kepler-1745","Kepler-1745 b",293.4689924,42.8223582
"Gaia DR2 2079662785806103936","Kepler-252","Kepler-252 b",295.5793290,44.5459052
"Gaia DR2 2105343799713595904","Kepler-271","Kepler-271 b",283.0029316,44.2841080
"Gaia DR2 2051926226306177792","Kepler-1484","Kepler-1484 b",292.6842738,38.1262604
"Gaia DR2 2129099474286578048","Kepler-1184","Kepler-1184 b",291.2820310,46.9659514
"Gaia DR2 2053585732948605952","Kepler-151","Kepler-151 c",292.1627933,41.0231947
"Gaia DR2 2099583977992504576","Kepler-1981","Kepler-1981 b",287.9754691,38.7402988
"Gaia DR2 2128911251641171200","Kepler-339","Kepler-339 c",293.3517010,48.4445922
"Gaia DR2 2126639557538793088","Kepler-728","Kepler-728 b",291.0923621,45.1155087
"Gaia DR2 2103295173333142784","Kepler-158","Kepler-158 b",284.0323723,39.7815365
"Gaia DR2 2131136491375075328","Kepler-618","Kepler-618 b",286.2498525,48.0609256
"Gaia DR2 2077961463362645632","Kepler-712","Kepler-712 c",294.9096739,42.9351987
"Gaia DR2 3012677738601895168","HD 38801","HD 38801 b",86.9963141,-8.3280256
"Gaia DR2 3604866381969319040","K2-277","K2-277 b",202.0161895,-15.9379749
"Gaia DR2 2079810120364906880","Kepler-335","Kepler-335 b",296.0642944,45.4285986
"Gaia DR2 2052740449026979584","Kepler-1689","Kepler-1689 b",291.5741663,38.6559433
"Gaia DR2 3808410933735817472","HD 95089","HD 95089 c",164.6987480,1.7290087
"Gaia DR2 600698184764497664","HIP 41378","HIP 41378 b",126.6158279,10.0803708
"Gaia DR2 2052941389074846336","Kepler-157","Kepler-157 c",291.0972257,38.8756049
"Gaia DR2 2051907813786770688","Kepler-260","Kepler-260 c",291.9259658,38.0140525
"Gaia DR2 5631530950664938240","HATS-52","HATS-52 b",140.0875894,-31.2692116
"Gaia DR2 2127755733639236992","Kepler-1377","Kepler-1377 b",289.1954229,46.6516055
"Gaia DR2 2079597124345617280","Kepler-452","Kepler-452 b",296.0037520,44.2775861
"Gaia DR2 611580390645372672","K2-336","K2-336 b",133.8382032,16.7940663
"Gaia DR2 2133150418720312832","Kepler-1217","Kepler-1217 b",289.1866841,50.9375614
"Gaia DR2 1725490333641502976","TOI-4087","TOI-4087 b",217.9257785,83.3727061
"Gaia DR2 2101035367703145088","Kepler-1181","Kepler-1181 b",289.7473165,39.5234131
"Gaia DR2 4255957040079935488","CoRoT-17","CoRoT-17 b",278.6992360,-6.6122880
"Gaia DR2 2086468453545432960","Kepler-179","Kepler-179 c",298.6636163,47.7619329
"Gaia DR2 178924390478792320","TOI-3714","TOI-3714 b",69.5523415,39.4580035
"Gaia DR2 2128250926189039488","Kepler-256","Kepler-256 c",292.5804200,46.0973588
"Gaia DR2 3241295308714904960","HD 34445","HD 34445 c",79.4207483,7.3527156
"Gaia DR2 1176209886733406592","HD 128311","HD 128311 b",219.0032292,9.7454368
"Gaia DR2 2135378231142791808","Kepler-394","Kepler-394 c",296.3019792,50.6723115
,"KMT-2023-BLG-0735L","KMT-2023-BLG-0735L b",267.5759583,-29.2029194
"Gaia DR2 2119814820141727232","Kepler-165","Kepler-165 b",280.6909200,47.8096702
"Gaia DR2 2078849112841866624","Kepler-1621","Kepler-1621 b",297.5885341,43.8411937
"Gaia DR2 2103788854053938816","Kepler-169","Kepler-169 e",285.9999204,40.9193822
"Gaia DR2 2076589960045421184","Kepler-964","Kepler-964 b",295.3000650,40.5565792
"Gaia DR2 2100559554044410624","Kepler-1279","Kepler-1279 b",288.0955917,40.3659090
"Gaia DR2 2078807228323035008","Kepler-249","Kepler-249 d",296.9853002,43.6586043
"Gaia DR2 2101170951231556864","Kepler-925","Kepler-925 b",290.1065581,40.4906242
"Gaia DR2 2102974833192340224","Kepler-1517","Kepler-1517 b",287.8072115,43.1888008
"Gaia DR2 4083840142695803520","HATS-12","HATS-12 b",289.2024020,-19.3559227
"Gaia DR2 6766134630213144704","HATS-65","HATS-65 b",292.9397825,-26.7402021
"Gaia DR2 6840435777723109888","NGTS-8","NGTS-8 b",328.9759206,-14.0684399
"Gaia DR2 2101521042605000832","Kepler-240","Kepler-240 c",291.1587635,40.7502108
"Gaia DR2 5214209564293214208","HD 62364","HD 62364 c",113.9052658,-75.5442707
"Gaia DR2 2104344141784539264","Kepler-338","Kepler-338 d",282.9790593,40.7844188
"Gaia DR2 2126997654731597440","Kepler-1913","Kepler-1913 b",290.2166890,44.7795863
"Gaia DR2 2079810120364906880","Kepler-335","Kepler-335 c",296.0642944,45.4285986
"Gaia DR2 2079000330051813504","Kepler-186","Kepler-186 e",298.6527360,43.9549884
"Gaia DR2 2086439488284337536","Kepler-125","Kepler-125 c",298.2581101,47.6050031
"Gaia DR2 2135104903719129984","Kepler-1860","Kepler-1860 b",294.3508497,50.0809627
"Gaia DR2 2132155017099178624","Kepler-10","Kepler-10 b",285.6792980,50.2414842
,"MOA-2022-BLG-091L","MOA-2022-BLG-091L b",268.9422083,-32.3414389
"Gaia DR2 2052736123999181824","Kepler-787","Kepler-787 b",291.6924773,38.5729105
"Gaia DR2 2103377980301947264","Kepler-974","Kepler-974 b",285.0131082,40.2209547
"Gaia DR2 1982946891164168576","HD 213519","HD 213519 b",337.7727845,45.1452472
"Gaia DR2 2075998903831657472","Kepler-462","Kepler-462 b",299.8211502,43.8142793
"Gaia DR2 2103311150611475968","Kepler-236","Kepler-236 b",283.8664285,39.8981928
"Gaia DR2 2126465903421535744","Kepler-395","Kepler-395 b",293.5111889,45.1366252
"Gaia DR2 2100082125479729792","Kepler-235","Kepler-235 b",286.0790779,39.2782370
"Gaia DR2 2103311150611475968","Kepler-236","Kepler-236 c",283.8664285,39.8981928
"Gaia DR2 2076970047474270208","KOI-94","KOI-94 c",297.3330716,41.8911186
"Gaia DR2 2104065209429419520","Kepler-1366","Kepler-1366 b",285.0648845,41.5548464
"Gaia DR2 2102244967931917184","Kepler-705","Kepler-705 b",289.5085612,41.8120234
"Gaia DR2 356348286886230272","HAT-P-32","HAT-P-32 b",31.0427614,46.6878512
"Gaia DR2 2087215262455233664","Kepler-991","Kepler-991 b",297.0905543,49.6264867
"Gaia DR2 2076085318570299136","Kepler-79","Kepler-79 c",300.5171067,44.3815508
"Gaia DR2 2603090003484152064","GJ 876","GJ 876 b",343.3239737,-14.2665958
"Gaia DR2 3855246074629979264","K2-266","K2-266 c",157.9356855,0.9372782
"Gaia DR2 2107406178588473728","Kepler-732","Kepler-732 c",283.7317274,45.9585288
"Gaia DR2 5750936092375254016","WASP-36","WASP-36 b",131.5803897,-8.0269855
"Gaia DR2 2127132821641254272","Kepler-953","Kepler-953 c",288.9716297,44.6246451
"Gaia DR2 2129942765344872320","Kepler-1319","Kepler-1319 b",290.9564463,49.3667933
"Gaia DR2 2107617246162706048","Kepler-1388","Kepler-1388 b",283.3360156,47.1744499
"Gaia DR2 2135220283720198528","Kepler-1455","Kepler-1455 b",294.0830662,50.5027572
,"OGLE-2016-BLG-1190L","OGLE-2016-BLG-1190L b",269.7179260,-27.6135559
"Gaia DR2 2128902558627267200","Kepler-358","Kepler-358 b",293.2302333,48.2813901
"Gaia DR2 3231856379348299008","WASP-82","WASP-82 b",72.6605916,1.8938365
"Gaia DR2 2615653023342995584","K2-72","K2-72 c",334.6227504,-9.6120084
"Gaia DR2 2439890557725244800","K2-413","K2-413 b",353.4175668,-7.6120272
"Gaia DR2 2051950454223150720","Kepler-275","Kepler-275 c",292.4797004,38.5149018
"Gaia DR2 2053586321364864640","Kepler-27","Kepler-27 c",292.2367608,41.0858710
"Gaia DR2 5287961677550103424","HD 65216","HD 65216 b",118.4209646,-63.6466892
"Gaia DR2 4468259369457276672","TYC 0434-04538-1","TYC 0434-04538-1 b",271.3396528,2.0622774
"Gaia DR2 2127828988601389440","Kepler-148","Kepler-148 b",289.7861626,46.8588176
"Gaia DR2 2128297208757012992","Kepler-1307","Kepler-1307 b",292.8698348,46.7418679
"Gaia DR2 2106710978002603904","Kepler-647","Kepler-647 b",284.7882977,44.5916225
"Gaia DR2 2102880210775046528","Kepler-175","Kepler-175 b",289.5532320,43.8761160
"Gaia DR2 2125731464014361088","Kepler-28","Kepler-28 b",292.1370409,42.4294835
"Gaia DR2 2086519821353411456","Kepler-414","Kepler-414 b",297.9615616,48.2443363
"Gaia DR2 2100624562669914240","Kepler-238","Kepler-238 b",287.8971066,40.6378141
"Gaia DR2 2126773904116001536","Kepler-1536","Kepler-1536 b",291.5852554,45.7158742
"Gaia DR2 2076173859319258368","Kepler-1382","Kepler-1382 b",295.3774182,39.0480365
"Gaia DR2 2102456726998624640","Kepler-279","Kepler-279 c",287.3912950,42.1948220
"Gaia DR2 2077617930392844800","Kepler-56","Kepler-56 c",293.7583002,41.8718070
"Gaia DR2 2133196151531241216","Kepler-391","Kepler-391 b",290.6218844,51.0573453
"Gaia DR2 2052356964290178048","Kepler-816","Kepler-816 b",293.3628165,39.2124394
"Gaia DR2 2080067440443554176","Kepler-1618","Kepler-1618 b",295.1753619,45.9308594
"Gaia DR2 2087167708577798784","Kepler-1428","Kepler-1428 b",297.6422563,49.5949580
"Gaia DR2 2128013019361703936","Kepler-31","Kepler-31 c",294.0230229,45.8530535
"Gaia DR2 2076328963475704576","Kepler-80","Kepler-80 f",296.1125759,39.9787451
"Gaia DR2 2130882023153533184","Kepler-660","Kepler-660 b",288.1382985,47.7245642
"Gaia DR2 2086337508581280256","Kepler-223","Kepler-223 c",298.3183909,47.2794824
"Gaia DR2 2126373303927596160","Kepler-993","Kepler-993 b",292.6141076,44.3946644
"Gaia DR2 2143749504651818368","Kepler-1050","Kepler-1050 c",282.9249847,48.6264015
"Gaia DR2 2052304325169514880","Kepler-276","Kepler-276 c",293.5681970,39.0363123
"Gaia DR2 2130959744881558272","Kepler-117","Kepler-117 c",288.7930651,48.0401760
